scaffold	mean	SD	2.5	25	50	75	97.5	ESS
superscaffold26.160.1	-1173212.43583563	14.9059346198647	-1173242.543675	-1173222.23325	-1173212.258	-1173202.392	-1173183.553825	488.215972623074
superscaffold26.159.1	-1300626.87531812	12.4332979295571	-1300649.755075	-1300635.076	-1300627.7265	-1300619.3945	-1300599.19635	267.4395733451
superscaffold26.158.1	-1325628.32972562	12.6535916611782	-1325653.528775	-1325636.68675	-1325628.488	-1325620.14175	-1325603.380975	430.938971437791
superscaffold26.157.1	-1335299.93597083	22.2541521922287	-1335336.1086	-1335315.97325	-1335303.2525	-1335286.26275	-1335251.4174	33.2303779469245
superscaffold26.156.1	-1342297.06737771	14.6859933029426	-1342326.8331	-1342306.793	-1342296.829	-1342286.90625	-1342269.2172	522.938133515563
superscaffold26.155.1	-1333715.10973792	11.903206709366	-1333737.618925	-1333723.10625	-1333715.401	-1333707.19475	-1333691.050875	1063.541973684
superscaffold26.154.1	-1261875.50793312	16.4740627498901	-1261907.8029	-1261886.02325	-1261876.1995	-1261865.10675	-1261841.2144	296.120783820167
superscaffold26.153.1	-1208788.27944333	16.8381469001665	-1208820.690275	-1208799.504	-1208788.5215	-1208777.4145	-1208753.288925	269.483761006182
superscaffold26.152.1	-1330391.51896042	16.4042125831859	-1330424.6459	-1330401.67525	-1330391.458	-1330381.7365	-1330358.230725	150.156894047777
superscaffold26.151.1	-1246839.67040729	15.1969902237976	-1246870.5123	-1246849.70375	-1246839.245	-1246829.25075	-1246810.69915	693.467482952726
superscaffold26.150.1	-1366843.71941021	18.0867019409784	-1366878.4031	-1366856.34125	-1366843.898	-1366830.45825	-1366809.309225	212.143257276745
superscaffold26.149.1	-1276078.40101479	15.3582633112979	-1276109.833275	-1276088.551	-1276078.026	-1276067.82775	-1276049.486625	544.768402105495
superscaffold26.148.1	-1338271.59778438	17.1561519681127	-1338306.09805	-1338282.89475	-1338271.1365	-1338259.79375	-1338238.984625	218.424711575367
superscaffold26.147.1	-1331648.57340729	22.0045442432354	-1331685.438875	-1331664.42375	-1331651.436	-1331633.907	-1331601.58495	93.823116596469
superscaffold26.146.1	-1352045.74879792	14.3457991702411	-1352074.161975	-1352055.306	-1352046.025	-1352036.4185	-1352017.557425	726.10290598279
superscaffold26.145.1	-1295987.46371979	12.5018891537483	-1296013.1215	-1295995.485	-1295986.9695	-1295978.819	-1295964.7614	1169.92045627497
superscaffold26.144.1	-1244748.16813188	15.6589454664271	-1244779.6313	-1244758.69525	-1244747.58	-1244736.95375	-1244719.11045	291.955665587419
superscaffold26.143.1	-1248640.30312021	17.6838050706213	-1248680.1466	-1248651.12475	-1248638.838	-1248628.00925	-1248609.499825	261.648376975859
superscaffold26.142.1	-1372084.91531708	14.9377380846184	-1372114.75915	-1372094.82475	-1372084.147	-1372075.0035	-1372056.5557	250.409975361547
superscaffold26.141.1	-1276740.00413	14.7925619876375	-1276770.503525	-1276750.03925	-1276739.589	-1276729.86925	-1276711.2046	161.62889236728
superscaffold26.140.1	-1306180.97832438	17.050865194822	-1306215.066375	-1306192.4835	-1306180.4935	-1306169.0975	-1306149.393775	211.921428769111
superscaffold26.139.1	-1241498.64519208	16.1914532060121	-1241531.053675	-1241509.30425	-1241498.683	-1241487.6695	-1241467.665675	707.605898611014
superscaffold26.138.1	-1348816.73184646	13.0392504259699	-1348842.08865	-1348825.41925	-1348816.656	-1348808.04225	-1348790.9615	395.173451169044
superscaffold26.137.1	-1291071.22874542	14.764693111153	-1291100.53875	-1291081.022	-1291071.063	-1291061.478	-1291042.38525	921.723861607282
superscaffold26.136.1	-1225530.56044938	15.3405734955604	-1225559.687425	-1225540.86875	-1225530.888	-1225520.4305	-1225500.12505	495.907132164263
superscaffold26.135.1	-1246731.79516396	16.9857536014947	-1246764.6031	-1246743.0465	-1246732.17	-1246720.54325	-1246698.1388	391.186462480651
superscaffold26.134.1	-1346409.75264062	13.975699907093	-1346438.255575	-1346418.79525	-1346409.3175	-1346400.2835	-1346383.183025	983.728995589997
superscaffold26.133.1	-1391879.8430975	15.4477121522578	-1391908.412	-1391890.6965	-1391880.265	-1391869.98525	-1391847.851625	703.728623854199
superscaffold26.132.1	-1362527.78212542	15.7204173875184	-1362559.19645	-1362538.39575	-1362527.7645	-1362517.10925	-1362496.690325	800.551062195184
superscaffold26.131.1	-1273764.57901562	15.6269414129749	-1273796.223725	-1273774.83475	-1273764.221	-1273753.7955	-1273734.851275	293.052410262659
superscaffold26.130.1	-1291237.37079042	11.4745733329564	-1291259.879075	-1291244.8205	-1291237.4575	-1291229.9235	-1291214.604225	631.253756138392
superscaffold26.129.1	-1265717.57628063	14.8167441514388	-1265745.7577	-1265727.64925	-1265717.979	-1265707.751	-1265688.63195	759.653452628151
superscaffold26.128.1	-1256775.64197396	12.1989307069493	-1256799.8404	-1256783.7165	-1256775.6495	-1256767.35775	-1256751.968675	649.867568684598
superscaffold26.127.1	-1247546.64756104	12.6129393260834	-1247572.66485	-1247554.77225	-1247546.177	-1247537.9855	-1247523.468925	693.732612053157
superscaffold26.126.1	-1315569.43020708	17.137212446595	-1315606.070375	-1315580.7275	-1315568.6355	-1315557.4525	-1315537.897075	252.959702519334
superscaffold26.125.1	-1359133.49726042	17.5605671140366	-1359169.4179	-1359145.089	-1359132.5875	-1359121.40575	-1359101.12965	224.742809939538
superscaffold26.124.1	-1299668.73688562	17.8217277697449	-1299704.67345	-1299680.80775	-1299668.0555	-1299656.1365	-1299635.637875	261.302879825841
superscaffold26.123.1	-1286066.60674063	13.1390719158136	-1286092.9417	-1286075.521	-1286066.092	-1286057.6725	-1286041.715975	592.537817254614
superscaffold26.122.1	-1293946.21442208	14.3323743906822	-1293974.151875	-1293956.24875	-1293946.385	-1293936.83775	-1293917.114075	391.336366252551
superscaffold26.121.1	-1301661.60916729	17.9500187420833	-1301697.0579	-1301674.011	-1301661.2495	-1301648.2575	-1301629.514675	120.366857020703
superscaffold26.120.1	-1377598.26499062	19.3773328340005	-1377636.95485	-1377611.19275	-1377598.075	-1377585.0685	-1377560.4586	705.297747018013
superscaffold26.119.1	-1387624.28386146	13.3529305490658	-1387650.59185	-1387633.10125	-1387624.394	-1387615.2995	-1387598.2024	1084.25852676863
superscaffold26.118.1	-1407996.60512021	15.8949939365602	-1408026.8172	-1408007.40525	-1407997.157	-1407985.91225	-1407964.616675	935.348892585793
superscaffold26.117.1	-1358259.32394104	19.5752512898789	-1358297.529475	-1358272.79625	-1358259.3215	-1358246.04125	-1358221.440975	324.727853429862
superscaffold26.116.1	-1344094.82754979	17.3664067568918	-1344125.32935	-1344106.933	-1344096.069	-1344083.727	-1344058.0189	513.834885523686
superscaffold26.115.1	-1380766.15468687	17.021806742168	-1380800.88265	-1380777.52075	-1380765.561	-1380754.468	-1380733.995775	476.623004077884
superscaffold26.114.1	-1397086.32442125	12.9236896225147	-1397112.81855	-1397094.73675	-1397086.0095	-1397077.48125	-1397062.074825	1117.66466757466
superscaffold26.113.1	-1401926.55797313	16.768389274742	-1401960.804175	-1401937.665	-1401926.4735	-1401915.2755	-1401893.9051	594.833284976774
superscaffold26.112.1	-1310277.49787833	17.7874730040596	-1310312.623	-1310289.173	-1310276.769	-1310265.25625	-1310244.31565	275.556905728119
superscaffold26.111.1	-1228785.61256313	15.1730549626624	-1228815.46135	-1228795.63325	-1228785.7075	-1228775.22775	-1228756.124675	682.69166848944
superscaffold26.110.1	-1228729.25454792	14.5737699707111	-1228757.210825	-1228738.878	-1228729.233	-1228719.64625	-1228700.07785	601.913031383239
superscaffold26.109.1	-1325615.64779042	12.5221287413802	-1325640.199525	-1325624.15775	-1325615.2105	-1325607.09125	-1325592.051775	959.005007515598
superscaffold26.108.1	-1247409.07872437	14.165415163221	-1247440.250025	-1247417.35875	-1247408.341	-1247399.76975	-1247383.2676	82.7786619397326
superscaffold26.107.1	-1201595.47699083	13.0440118154834	-1201621.386575	-1201604.1715	-1201595.0065	-1201586.66575	-1201570.6047	1179.94491109962
superscaffold26.106.1	-1308029.00512188	16.7002638621807	-1308061.925825	-1308040.02775	-1308028.8865	-1308017.698	-1307996.376025	439.391605287183
superscaffold26.105.1	-1362260.1980375	17.0641488879372	-1362294.3384	-1362271.618	-1362259.84	-1362248.50775	-1362228.188825	263.647402772508
superscaffold26.104.1	-1371560.25621333	14.853267363986	-1371588.465025	-1371570.328	-1371560.6825	-1371550.43525	-1371530.308525	565.639312250716
superscaffold26.103.1	-1287794.86927938	14.2234432189513	-1287822.37505	-1287804.41825	-1287795.024	-1287785.40775	-1287766.572975	1356.52640811032
superscaffold26.102.1	-1224949.24794125	12.4815009476129	-1224974.47325	-1224957.60125	-1224949.0505	-1224940.8795	-1224925.251625	2059.14618480334
superscaffold26.101.1	-1261528.02139438	16.4264566503788	-1261561.39685	-1261539.01975	-1261527.189	-1261516.466	-1261498.037725	888.662892509976
superscaffold26.100.1	-1253439.84925375	12.3187404149157	-1253464.621375	-1253448.19375	-1253439.594	-1253431.13925	-1253416.775425	2158.44363084835
superscaffold26.99.1	-1254095.65490083	12.0986870485935	-1254118.73645	-1254104.11025	-1254095.831	-1254087.633	-1254070.79685	1446.39980776931
superscaffold26.98.1	-1343412.71493771	12.3865110768316	-1343437.30125	-1343421.09525	-1343412.5455	-1343404.184	-1343389.161	1322.8335119264
superscaffold26.97.1	-1357988.33907688	13.8201343303101	-1358018.038225	-1357997.3955	-1357987.374	-1357978.646	-1357963.5467	864.528042546815
superscaffold26.96.1	-1300364.92784937	13.0642262931284	-1300390.986175	-1300373.65175	-1300364.653	-1300355.906	-1300339.89775	1633.1611532606
superscaffold26.95.1	-1360523.93623458	11.9778753481994	-1360548.8851	-1360531.87925	-1360523.604	-1360515.43875	-1360501.59565	1593.87682536732
superscaffold26.94.1	-1319236.55967833	17.4943739709968	-1319271.220125	-1319248.64425	-1319236.5485	-1319224.23425	-1319202.62665	377.507111251142
superscaffold26.93.1	-1339594.60811708	14.7583311528787	-1339625.19785	-1339604.14025	-1339594.1315	-1339584.48775	-1339566.79925	798.962186117928
superscaffold26.92.1	-1197828.56814188	11.1086968264685	-1197850.628375	-1197836.00475	-1197828.397	-1197821.07475	-1197806.418475	2586.75063338722
superscaffold26.91.1	-1142452.93459771	11.8113779727052	-1142475.111375	-1142461.1185	-1142453.0465	-1142444.985	-1142430.1516	1011.55295232136
superscaffold26.90.1	-1293634.05550229	16.4005525277553	-1293665.66025	-1293645.21225	-1293634.3005	-1293623.06175	-1293601.610375	707.250398877991
superscaffold26.89.1	-1301930.95677313	10.9118876152858	-1301952.9713	-1301938.0955	-1301930.732	-1301923.595	-1301910.219925	1902.70027194623
superscaffold26.88.1	-1315667.98981708	19.674190106424	-1315707.09045	-1315682.77475	-1315664.851	-1315653.33125	-1315634.9039	16.9697189732836
superscaffold26.87.1	-1340923.68280792	17.1037052576857	-1340956.820525	-1340935.2975	-1340923.6435	-1340912.09525	-1340889.647625	261.28755196597
superscaffold26.86.1	-1286441.60347896	12.0906873922265	-1286464.64135	-1286449.756	-1286441.8855	-1286433.8505	-1286416.788925	663.537814057195
superscaffold26.85.1	-1223758.55133417	11.9866906989574	-1223782.1682	-1223766.38575	-1223758.621	-1223750.6755	-1223735.3087	1964.42419580085
superscaffold26.84.1	-1234797.44014	15.2887659141099	-1234825.34375	-1234808.65	-1234798.296	-1234786.842	-1234767.563325	140.733624843496
superscaffold26.83.1	-1241045.74099375	14.6874296438549	-1241075.8372	-1241055.393	-1241045.1495	-1241035.33275	-1241018.991375	325.887908491782
superscaffold26.82.1	-1253506.96708688	10.3962533428961	-1253527.457875	-1253513.80025	-1253507.206	-1253500.069	-1253486.30745	2401.69446235314
superscaffold26.81.1	-1258229.08450875	15.3586008530363	-1258259.7929	-1258239.24225	-1258228.814	-1258218.614	-1258199.54165	780.207374781438
superscaffold26.80.1	-1279390.44732021	14.9594285605827	-1279421.124975	-1279400.22875	-1279389.843	-1279379.8485	-1279363.283575	749.213287790688
superscaffold26.79.1	-1309411.90414979	12.0179623417423	-1309435.71175	-1309419.89925	-1309411.9165	-1309403.74125	-1309388.557975	2181.96904930309
superscaffold26.78.1	-1295429.55637312	12.0651798461479	-1295454.00015	-1295437.39625	-1295429.504	-1295421.451	-1295406.249275	2052.21660166333
superscaffold26.77.1	-1320575.05662938	11.647537664237	-1320597.223075	-1320583.02925	-1320575.185	-1320567.4005	-1320551.644825	1716.54933859944
superscaffold26.76.1	-1240358.60844583	14.9654067200283	-1240387.586175	-1240368.745	-1240358.79	-1240348.691	-1240328.96765	1066.86021561855
superscaffold26.75.1	-1324926.16981458	16.0192517428726	-1324958.2643	-1324936.93375	-1324925.994	-1324915.0045	-1324894.480625	1903.86995756581
superscaffold26.74.1	-1324863.45929458	11.6906513803864	-1324885.86445	-1324871.714	-1324863.188	-1324855.2825	-1324841.371025	1299.09005096541
superscaffold26.73.1	-1320927.41889333	13.3686516341391	-1320952.977125	-1320936.62025	-1320927.592	-1320918.33475	-1320901.336825	1602.56226030137
superscaffold26.72.1	-1281052.10996583	16.0763936312726	-1281084.2075	-1281062.8375	-1281051.9455	-1281041.3645	-1281020.387425	241.48155690024
superscaffold26.71.1	-1288574.72370813	14.5532814003385	-1288602.789375	-1288584.9225	-1288574.9435	-1288565.03775	-1288545.843675	884.226756358981
superscaffold26.70.1	-1263391.92068062	9.6834092308029	-1263411.18345	-1263398.09825	-1263391.906	-1263385.439	-1263373.081425	3812.95995496745
superscaffold26.69.1	-1233579.66675125	11.0522423591146	-1233601.128025	-1233586.94075	-1233579.763	-1233572.28575	-1233557.9289	1841.04316321466
superscaffold26.68.1	-1296767.17685625	13.4768894572348	-1296794.1962	-1296775.907	-1296766.8345	-1296758.094	-1296741.7897	1754.25111026909
superscaffold26.67.1	-1300618.92304479	14.8587276502072	-1300646.1914	-1300629.184	-1300619.94	-1300608.94725	-1300587.63825	703.861165667617
superscaffold26.66.1	-1273899.42551542	15.3949058044474	-1273930.46695	-1273909.531	-1273898.9215	-1273888.95675	-1273870.79195	575.630321617829
superscaffold26.65.1	-1314425.67971937	14.2471402107243	-1314456.04965	-1314434.67375	-1314425.105	-1314416.01475	-1314399.09565	932.15002168063
superscaffold26.64.1	-1281786.36653313	12.6460061938822	-1281811.482275	-1281794.884	-1281786.404	-1281777.755	-1281761.672675	1685.88028251902
superscaffold26.63.1	-1308331.13663229	13.3906635261108	-1308357.63105	-1308340.06675	-1308331.0955	-1308322.07325	-1308304.845975	1104.89753108884
superscaffold26.62.1	-1336655.91362083	12.7942542052939	-1336682.3662	-1336664.38	-1336655.4105	-1336647.14775	-1336632.3509	2005.3508938617
superscaffold26.61.1	-1380480.50942479	12.1389595931581	-1380505.484525	-1380488.3385	-1380480.233	-1380471.93175	-1380458.084825	2029.9498143273
superscaffold26.60.1	-1302943.35760083	14.1097679592381	-1302970.748575	-1302953.2975	-1302943.2755	-1302933.2485	-1302916.584775	636.821334431801
superscaffold26.59.1	-1303344.929105	14.6511036333639	-1303374.34415	-1303354.77875	-1303345.176	-1303334.992	-1303315.945625	334.856457567307
superscaffold26.58.1	-1245031.35840125	12.8951483956464	-1245056.1488	-1245040.2875	-1245031.187	-1245022.57475	-1245006.19175	1870.45527156108
superscaffold26.57.1	-1321708.26390396	12.0630670587401	-1321732.84225	-1321716.1825	-1321707.826	-1321700.17425	-1321685.62885	1447.74646763583
superscaffold26.56.1	-1266543.202735	10.2476445073655	-1266563.53215	-1266550.03275	-1266542.973	-1266536.21375	-1266523.760525	1425.84512458669
superscaffold26.55.1	-1240790.27766208	10.8003804252759	-1240814.010325	-1240796.99375	-1240789.4235	-1240782.6765	-1240771.449725	1212.37276752099
superscaffold26.54.1	-1265510.24965896	11.3541442412575	-1265533.002025	-1265517.664	-1265510.2275	-1265502.54175	-1265488.41975	2347.09524312114
superscaffold26.53.1	-1278204.44479563	12.6603275306646	-1278228.991325	-1278212.96925	-1278204.662	-1278196.00475	-1278179.46715	2337.78947943913
superscaffold26.52.1	-1304773.47999833	10.9558492922886	-1304794.8518	-1304780.9255	-1304773.3925	-1304766.157	-1304751.891525	2733.86826238416
superscaffold26.51.1	-1288792.80129604	11.4890961417625	-1288815.719025	-1288800.5505	-1288792.7585	-1288784.94975	-1288770.96585	2123.39336329389
superscaffold26.50.1	-1345914.31866458	15.8809588503044	-1345946.283	-1345924.88925	-1345913.82	-1345903.37125	-1345884.067775	732.752674553369
superscaffold26.49.1	-1256821.68857125	11.7979294835096	-1256846.663925	-1256829.4045	-1256821.1935	-1256813.47775	-1256800.227725	2191.30559867207
superscaffold26.48.1	-1293109.79476854	13.4045800113958	-1293136.294325	-1293118.72025	-1293109.49	-1293100.81725	-1293083.727475	2022.03466969424
superscaffold26.47.1	-1333335.31114729	14.5480866314766	-1333360.5317	-1333345.093	-1333336.8295	-1333327.06675	-1333301.9484	175.661623389619
superscaffold26.46.1	-1298758.83148604	11.3667492963445	-1298782.183325	-1298766.168	-1298758.6145	-1298751.03975	-1298737.479575	1352.51265999088
superscaffold26.45.1	-1335358.52386	13.1064463824321	-1335387.0502	-1335366.75725	-1335357.996	-1335349.7395	-1335334.45095	350.436767414927
superscaffold26.44.1	-1267938.2216475	13.6742435614113	-1267964.897325	-1267947.6205	-1267938.63	-1267928.903	-1267910.88815	759.400163103993
superscaffold26.43.1	-1243640.16936854	18.3944779216209	-1243677.065975	-1243653.1745	-1243639.7775	-1243627.1245	-1243605.7051	398.361256831472
superscaffold26.42.1	-1263524.36911437	15.1819611981759	-1263555.21055	-1263534.12	-1263524.2015	-1263514.702	-1263494.73515	749.065315802825
superscaffold26.41.1	-1247563.21385042	18.6151284800874	-1247601.96335	-1247575.60725	-1247562.754	-1247550.40475	-1247527.673875	334.571321309814
superscaffold26.40.1	-1322189.38456417	14.6914638905664	-1322218.943075	-1322199.49825	-1322189.2055	-1322179.238	-1322160.537675	1271.83778721067
superscaffold26.39.1	-1266331.84868792	16.3425068066222	-1266364.470825	-1266342.7155	-1266331.405	-1266320.6435	-1266300.71285	880.926964306816
superscaffold26.38.1	-1326961.81051271	13.6088445672419	-1326989.89805	-1326970.8015	-1326961.4985	-1326952.57275	-1326936.17385	1278.87033397278
superscaffold26.37.1	-1331748.41869813	10.5304850259504	-1331769.164625	-1331755.433	-1331748.5875	-1331741.49525	-1331727.27755	2930.75968017576
superscaffold26.36.1	-1327514.07465875	14.5062479393962	-1327542.9054	-1327523.9945	-1327513.9555	-1327504.153	-1327486.858	1025.59338230948
superscaffold26.35.1	-1375287.36447833	13.0567293857586	-1375312.1161	-1375295.9835	-1375287.6925	-1375278.8425	-1375260.70665	1913.95025092178
superscaffold26.34.1	-1339121.6011875	13.9666993705327	-1339149.192	-1339131.096	-1339121.3655	-1339112.0995	-1339094.666825	1146.2091782433
superscaffold26.33.1	-1317076.75105208	16.0257183823712	-1317113.294925	-1317086.356	-1317075.477	-1317065.82675	-1317048.576675	306.940234729449
superscaffold26.32.1	-1386919.07489896	11.8124154424712	-1386943.7141	-1386926.6975	-1386918.6585	-1386910.90575	-1386897.130575	1483.69906225866
superscaffold26.31.1	-1308486.61366792	13.8330900271045	-1308514.13265	-1308495.7775	-1308486.0395	-1308477.29975	-1308459.989675	1783.48708695042
superscaffold26.30.1	-1307810.50065458	12.7169719313937	-1307834.93485	-1307819.2935	-1307810.584	-1307801.7435	-1307785.867825	2331.69266424047
superscaffold26.29.1	-1282175.07801083	10.827242718584	-1282198.1214	-1282181.86425	-1282174.3945	-1282167.54325	-1282155.626125	2315.48151268668
superscaffold26.28.1	-1298052.61456167	11.1407655941091	-1298075.87485	-1298059.85125	-1298051.6325	-1298045.068	-1298032.328475	1848.55395630843
superscaffold26.27.1	-1253875.10518271	14.7977959169232	-1253904.172125	-1253885.01675	-1253875.155	-1253864.921	-1253846.658325	866.975429715804
superscaffold26.26.1	-1279551.98092854	10.6258142960699	-1279572.328275	-1279559.34475	-1279552.1	-1279544.8875	-1279530.542725	2715.83478089805
superscaffold26.25.1	-1340272.91587375	14.10886918677	-1340302.21345	-1340282.12125	-1340272.3535	-1340263.315	-1340246.907775	1244.29301419973
superscaffold26.24.1	-1285547.66813958	14.5373603990287	-1285576.689175	-1285557.261	-1285547.7395	-1285537.764	-1285520.1155	1255.42227439204
superscaffold26.23.1	-1270103.26057604	14.0722999613184	-1270131.145525	-1270112.47625	-1270102.7465	-1270093.76125	-1270076.505175	1487.79962870055
superscaffold26.22.1	-1320870.8564725	14.0980868223646	-1320898.383075	-1320880.559	-1320870.7385	-1320861.36875	-1320843.2311	1741.29270131564
superscaffold26.21.1	-1289519.07498729	14.6534469072879	-1289547.77825	-1289529.04175	-1289519.061	-1289508.8665	-1289490.942925	996.453806015356
superscaffold26.20.1	-1311078.19150313	14.1527157733648	-1311104.60035	-1311088.86675	-1311078.037	-1311067.579	-1311051.873375	760.99953861277
superscaffold26.19.1	-1283762.867025	13.2510442028285	-1283788.19005	-1283771.943	-1283762.9115	-1283754.0625	-1283737.1782	1108.31966948548
superscaffold26.18.1	-1376753.83831979	13.6268346658901	-1376781.1874	-1376762.572	-1376753.484	-1376744.641	-1376727.431425	1024.15129087716
superscaffold26.17.1	-1336778.29590979	11.3091356780296	-1336801.204075	-1336785.89525	-1336778.3325	-1336770.50075	-1336756.67775	1118.90859665726
superscaffold26.16.1	-1300771.20809208	13.5200787480327	-1300799.42735	-1300780.11675	-1300770.4335	-1300761.5895	-1300747.35955	833.965361246992
superscaffold26.15.1	-1340600.91848313	14.8479350024292	-1340628.200525	-1340611.381	-1340601.28	-1340590.772	-1340571.1338	1002.83989262316
superscaffold26.14.1	-1210912.88832438	9.71925950048366	-1210931.40685	-1210919.54175	-1210912.8845	-1210906.45675	-1210893.564475	1986.53410416547
superscaffold26.13.1	-1288206.56496542	9.64696638429636	-1288225.494025	-1288212.984	-1288206.5705	-1288199.99625	-1288187.515675	1950.78621898529
superscaffold26.12.1	-1283044.77271729	11.5252958087378	-1283068.745575	-1283052.31975	-1283044.22	-1283036.99	-1283023.13075	1660.34867159248
superscaffold26.11.1	-1308464.6573225	9.81807836548155	-1308485.31355	-1308470.74325	-1308464.2695	-1308458.0505	-1308446.312225	2958.60553506638
superscaffold26.10.1	-1314016.68255729	14.7201580478615	-1314047.033325	-1314026.32525	-1314016.077	-1314006.28	-1313990.2457	846.494593008909
superscaffold26.9.1	-1327646.86092	11.6835827962806	-1327671.49135	-1327654.078	-1327646.5255	-1327638.98875	-1327625.066925	1660.68859843385
superscaffold26.8.1	-1351324.78771917	13.224182341155	-1351352.5842	-1351333.6665	-1351323.9355	-1351315.2115	-1351301.6031	1057.08398325697
superscaffold26.7.1	-1250727.03214833	16.3435901157145	-1250760.339175	-1250738.17825	-1250726.8725	-1250715.40675	-1250697.10175	250.844267033438
superscaffold26.6.1	-1329517.3558675	14.6720918984988	-1329546.47925	-1329527.3945	-1329517.4205	-1329507.49175	-1329488.6192	1285.32831903924
superscaffold26.5.1	-1298758.73466167	10.7510086730473	-1298779.232275	-1298766.369	-1298759.0365	-1298751.518	-1298737.019575	2151.22629069008
superscaffold26.4.1	-1299875.70373438	13.2752567782994	-1299901.07375	-1299884.631	-1299875.891	-1299866.56425	-1299849.837825	1458.36351303696
superscaffold26.3.1	-1252470.6379625	13.3773523575244	-1252498.3296	-1252479.20975	-1252470.3545	-1252461.47	-1252445.524725	743.192241830546
superscaffold26.2.1	-1345939.19634688	14.870288167738	-1345969.2891	-1345949.142	-1345939.193	-1345929.1685	-1345910.419025	1068.54736927137
superscaffold26.1.1	-1295831.19638667	14.0803115874966	-1295859.1063	-1295840.67225	-1295830.9585	-1295821.2705	-1295804.38285	1613.88063353299
